3,0.00,0.00,0.00,
19,0.00,0.00,0.00,
38,0.00,0.00,0.00,
58,0.00,0.00,0.00,
79,0.00,0.00,0.00,
98,0.00,0.00,0.00,
120,0.00,0.00,0.00,
138,0.00,0.00,0.00,
159,0.00,0.00,0.00,
179,0.00,0.00,0.00,
200,0.00,0.00,0.00,
219,0.00,0.00,0.00,
238,0.00,0.00,0.00,
258,0.00,0.00,0.00,
279,0.00,0.00,0.00,
298,0.00,0.00,0.00,
318,0.00,0.00,0.00,
341,0.00,0.00,0.00,
358,0.00,0.00,0.00,
382,0.00,0.00,0.00,
398,0.00,0.00,0.00,
418,0.00,0.00,0.00,
440,0.00,0.00,0.00,
458,0.00,0.00,0.00,
483,0.00,0.00,0.00,
499,0.00,0.00,0.00,
518,0.00,0.00,0.00,
539,0.00,0.00,0.00,
558,0.00,0.00,0.00,
578,0.00,0.00,0.00,
599,0.00,0.00,0.00,
618,0.00,0.00,0.00,
638,0.00,0.00,0.00,
660,0.00,0.00,0.00,
680,0.00,0.00,0.00,
699,0.00,0.00,0.00,
722,0.00,0.00,0.00,
739,0.00,0.00,0.00,
759,0.00,0.00,0.00,
780,0.00,0.00,0.00,
800,0.00,0.00,0.00,
818,0.00,0.00,0.00,
839,0.00,0.00,0.00,
859,0.00,-0.01,0.00,
880,0.00,-0.01,0.00,
898,0.00,-0.01,0.00,
918,0.00,-0.01,0.00,
938,0.00,0.00,0.00,
958,0.00,0.00,0.00,
979,0.00,0.00,0.00,
999,0.16,0.00,0.00,
1019,0.24,0.00,0.00,
1038,0.37,0.00,0.00,
1059,0.42,0.00,0.00,
1079,0.52,0.00,0.00,
1098,0.58,0.00,0.00,
1119,0.66,0.00,0.00,
1138,0.69,0.00,0.00,
1159,0.70,0.00,0.00,
1179,0.71,0.00,0.00,
1200,0.71,0.00,0.00,
1222,0.71,0.00,0.00,
1239,0.71,0.00,0.00,
1258,0.71,0.00,0.00,
1280,0.71,0.00,-0.00,
1303,0.71,0.00,-0.03,
1319,0.71,0.00,-0.06,
1338,0.71,0.00,-0.10,
1358,0.71,0.00,-0.18,
1379,0.62,0.00,-0.27,
1404,0.55,0.00,-0.36,
1422,0.40,0.00,-0.44,
1438,0.34,0.00,-0.54,
1459,0.21,0.00,-0.64,
1479,0.14,0.00,-0.71,
1499,0.02,0.00,-0.77,
1519,0.00,-0.03,-0.81,
1539,0.00,-0.02,-0.84,
1559,0.00,-0.03,-0.86,
1579,0.00,-0.06,-0.86,
1598,0.00,-0.05,-0.86,
1619,0.00,-0.03,-0.86,
1638,0.00,-0.02,-0.86,
1659,-0.03,-0.01,-0.83,
1680,-0.04,-0.03,-0.79,
1699,-0.09,-0.03,-0.75,
1718,-0.10,-0.01,-0.74,
1738,-0.16,-0.02,-0.69,
1759,-0.18,-0.03,-0.66,
1779,-0.25,-0.03,-0.62,
1798,-0.29,-0.05,-0.60,
1819,-0.35,-0.05,-0.59,
1839,-0.38,-0.05,-0.59,
1859,-0.42,-0.05,-0.56,
1924,-0.42,-0.05,-0.54,
1949,-0.44,-0.05,-0.49,
1955,-0.44,-0.02,-0.47,
1961,-0.46,-0.01,-0.36,
1980,-0.46,0.00,-0.28,
1998,-0.46,0.00,-0.23,
2019,-0.48,0.00,-0.15,
2039,-0.49,0.00,-0.08,
2059,-0.49,0.00,0.00,
2080,-0.49,0.00,0.00,
2098,-0.49,0.00,0.00,
2123,-0.49,0.00,0.00,
2144,-0.49,0.00,0.00,
2160,-0.49,0.10,0.00,
2180,-0.49,0.10,0.00,
2198,-0.49,0.12,0.09,
2224,-0.49,0.14,0.13,
2240,-0.49,0.14,0.21,
2259,-0.49,0.14,0.25,
2280,-0.49,0.12,0.25,
2299,-0.49,0.10,0.25,
2318,-0.49,0.10,0.25,
2339,-0.49,0.10,0.25,
2359,-0.49,0.00,0.17,
2379,-0.52,0.00,0.11,
2398,-0.59,0.00,0.05,
2418,-0.65,0.00,0.00,
2439,-0.67,0.00,0.00,
2458,-0.73,0.00,0.00,
2479,-0.75,0.00,0.00,
2499,-0.77,0.00,0.00,
2519,-0.80,0.00,0.00,
2539,-0.83,-0.01,0.00,
2558,-0.83,0.00,0.00,
2579,-0.83,0.00,0.00,
2599,-0.86,0.00,0.00,
2622,-0.88,0.00,0.00,
2645,-0.89,0.00,0.00,
2659,-0.91,0.00,0.00,
2679,-0.94,0.00,0.00,
2699,-0.94,0.00,0.00,
2720,-0.94,0.00,0.00,
2739,-0.94,0.00,0.03,
2759,-0.94,0.00,0.07,
2779,-0.94,0.00,0.09,
2800,-0.94,0.00,0.13,
2819,-0.94,0.00,0.13,
2839,-0.94,0.00,0.17,
2860,-0.94,0.00,0.19,
2880,-0.94,0.00,0.19,
2898,-0.94,0.00,0.19,
2919,-0.94,0.00,0.19,
2941,-0.94,0.00,0.19,
2959,-0.94,0.00,0.19,
2979,-0.94,0.00,0.19,
2999,-0.94,0.00,0.19,
3018,-0.94,0.00,0.21,
3042,-0.94,0.00,0.24,
3060,-0.94,0.00,0.24,
3079,-0.94,0.00,0.30,
3099,-0.94,0.00,0.32,
3119,-0.94,0.00,0.32,
3139,-0.94,0.00,0.32,
3159,-0.94,0.00,0.32,
3179,-0.94,0.00,0.34,
3199,-0.94,0.00,0.30,
3219,-0.94,0.00,0.28,
3239,-0.94,0.00,0.28,
3260,-0.94,-0.01,0.25,
3280,-0.94,-0.01,0.25,
3298,-0.95,0.00,0.25,
3319,-0.95,0.00,0.25,
3339,-0.95,0.00,0.24,
3358,-0.97,0.00,0.24,
3379,-0.97,0.00,0.24,
3399,-0.97,0.00,0.24,
3418,-0.97,0.00,0.24,
3439,-0.97,0.00,0.24,
3459,-0.97,0.00,0.24,
3479,-0.99,0.00,0.13,
3498,-0.99,0.00,0.09,
3519,-0.99,0.00,0.05,
3540,-0.99,0.00,0.00,
3559,-0.99,0.00,0.00,
3578,-0.99,0.00,0.00,
3599,-0.99,0.00,0.00,
3619,-0.99,0.00,0.00,
3639,-0.99,0.00,0.00,
3658,-0.99,0.00,0.00,
3678,-0.99,0.00,-0.03,
3698,-0.99,0.00,-0.08,
3719,-0.99,0.00,-0.13,
3739,-0.99,0.00,-0.19,
3760,-0.99,0.00,-0.24,
3780,-0.99,0.00,-0.28,
3799,-0.99,0.00,-0.34,
3818,-0.99,0.00,-0.36,
3839,-0.99,0.00,-0.36,
3862,-0.99,0.00,-0.36,
3884,-0.99,0.00,-0.36,
3899,-0.99,0.00,-0.36,
3919,-0.99,0.00,-0.36,
3939,-0.99,0.00,-0.28,
3964,-0.88,-0.05,-0.23,
3978,-0.76,-0.07,-0.10,
3999,-0.68,-0.08,-0.03,
4018,-0.55,-0.09,0.00,
4039,-0.40,-0.05,0.00,
4059,-0.22,-0.03,0.00,
4078,-0.12,-0.03,0.00,
4099,-0.03,-0.03,0.00,
4119,0.00,-0.03,0.00,
4138,0.00,-0.02,0.00,
4158,0.00,-0.01,0.00,
4179,0.00,-0.01,0.00,
4198,0.00,-0.03,0.00,
4218,0.00,-0.01,0.00,
4239,0.00,0.00,0.00,
4264,0.00,0.00,0.00,
4278,0.00,0.00,0.00,
4298,0.00,0.00,0.00,
4318,0.00,0.00,0.00,
4340,0.00,0.00,0.00,
4358,0.00,0.00,0.00,
4378,0.00,0.00,0.00,
4398,0.00,0.00,0.00,
4419,0.00,0.00,0.00,
4440,0.00,0.00,0.00,
4460,0.00,0.00,0.00,
4478,0.00,0.00,0.00,
4499,0.00,0.00,0.00,
4518,0.00,0.00,0.00,
4539,0.00,0.00,0.00,
4558,0.00,0.00,0.00,
4579,0.00,0.00,0.00,
4599,0.00,0.00,0.00,
4618,0.00,0.00,0.00,
4639,0.00,0.00,0.00,
4658,0.00,0.00,0.00,
4681,0.00,0.00,0.00,
4702,0.00,0.00,0.00,
4719,0.00,0.00,0.00,
4740,0.00,0.00,0.00,
4759,0.00,0.00,0.00,
4784,0.00,0.00,0.00,
4804,0.00,0.00,0.00,
4818,0.00,0.00,0.00,
4840,0.00,0.00,0.00,
4858,0.00,0.00,0.00,
4879,0.00,0.00,0.00,
4899,0.00,0.00,0.00,
4918,0.00,0.00,0.00,
4939,0.00,0.00,0.00,
4958,0.00,0.00,0.00,
4979,0.00,0.00,0.00,
4998,0.00,0.00,0.00,
5019,0.00,0.00,0.00,
5039,0.00,0.00,0.00,
5059,0.00,0.00,0.00,
5078,0.00,0.00,0.00,
5098,0.00,0.00,0.00,
5118,0.00,0.00,0.00,
5139,0.00,0.00,0.00,
5158,0.00,0.00,0.00,
5178,0.00,0.00,0.00,
5198,0.00,0.00,0.00,
5218,0.00,0.00,0.00,
5240,0.00,0.00,0.00,
5259,0.00,0.00,0.00,
5279,0.00,0.00,0.00,
5309,0.00,0.00,0.00,
5328,0.00,0.00,0.00,
5340,0.00,0.00,0.00,
5359,0.00,0.00,0.00,
5383,0.00,0.00,0.00,
5399,0.00,0.00,0.00,
5419,0.00,0.00,0.00,
5443,0.00,0.00,0.00,
5459,0.00,0.00,0.00,
5479,0.00,0.00,0.00,
5503,0.00,0.00,0.00,
5519,0.00,0.00,0.00,
5540,0.00,0.00,0.00,
5558,0.00,0.00,0.00,
5578,0.00,0.00,0.00,
5603,0.00,0.00,0.00,
5619,0.00,0.00,0.00,
5640,0.00,0.00,0.00,
5658,0.00,0.00,0.00,
5678,0.00,0.00,0.00,
5699,0.00,0.00,0.00,
5718,0.00,0.00,0.00,
5740,0.00,0.00,0.00,
5759,0.00,0.00,0.00,
5778,0.00,0.00,0.00,
5800,0.00,0.00,0.00,
5818,0.00,0.00,0.00,
5841,0.00,0.00,0.00,
5858,0.00,0.00,0.00,
5878,0.00,0.00,0.00,
5899,0.00,0.00,0.00,
5918,0.00,0.00,0.00,
5940,0.00,0.00,0.00,
5958,0.00,0.00,0.00,
5979,0.00,0.00,0.00,
5999,0.00,0.00,0.00,
6019,0.00,0.00,0.00,
6040,0.00,0.00,0.00,
6058,0.00,0.00,0.00,
6079,0.00,0.00,0.00,
6099,0.00,0.00,0.00,
6118,0.00,0.00,0.00,
6140,0.00,0.00,0.00,
6159,0.00,0.00,0.00,
6178,0.00,0.00,0.00,
6199,0.00,0.00,0.00,
6218,0.00,0.00,0.00,
6240,0.00,0.00,0.00,
6258,0.00,0.00,0.00,
6278,0.00,0.00,0.00,
6299,0.00,0.00,0.00,
6319,0.00,0.00,0.00,
