1,0.00,0.00,0.00,
23,0.00,0.00,0.00,
45,0.00,0.00,0.00,
61,-0.02,0.00,0.00,
81,-0.04,0.00,0.00,
101,-0.07,0.00,0.00,
124,-0.09,0.00,0.00,
142,-0.13,0.00,0.00,
161,-0.16,0.00,0.00,
182,-0.20,0.00,0.00,
202,-0.22,0.00,0.00,
223,-0.24,0.00,0.00,
241,-0.29,0.00,0.00,
262,-0.29,0.00,0.00,
282,-0.35,0.00,0.00,
302,-0.37,0.00,0.00,
322,-0.37,0.00,0.00,
342,-0.37,0.00,0.00,
360,-0.40,0.00,0.00,
381,-0.40,0.00,0.00,
400,-0.42,0.00,0.00,
420,-0.42,0.00,0.00,
441,-0.42,0.00,0.00,
460,-0.42,0.00,0.00,
481,-0.44,0.00,0.00,
500,-0.44,0.07,0.00,
522,-0.46,0.08,0.00,
540,-0.46,0.10,0.00,
560,-0.46,0.14,0.04,
580,-0.46,0.14,0.04,
600,-0.46,0.18,0.10,
619,-0.46,0.19,0.12,
640,-0.46,0.19,0.14,
661,-0.47,0.20,0.15,
680,-0.47,0.20,0.15,
701,-0.46,0.20,0.16,
721,-0.46,0.20,0.18,
741,-0.46,0.20,0.20,
760,-0.46,0.20,0.20,
782,-0.48,0.20,0.20,
800,-0.46,0.20,0.22,
821,-0.46,0.20,0.24,
840,-0.46,0.20,0.24,
860,-0.48,0.20,0.26,
880,-0.46,0.20,0.26,
900,-0.46,0.20,0.26,
920,-0.46,0.20,0.26,
941,-0.47,0.20,0.26,
960,-0.46,0.20,0.26,
981,-0.46,0.17,0.23,
1001,-0.46,0.16,0.20,
1021,-0.48,0.16,0.16,
1041,-0.46,0.15,0.15,
1062,-0.46,0.14,0.12,
1083,-0.46,0.14,0.12,
1101,-0.46,0.14,0.12,
1120,-0.47,0.12,0.06,
1140,-0.46,0.12,0.02,
1161,-0.48,0.11,0.00,
1181,-0.48,0.11,0.00,
1200,-0.46,0.11,0.00,
1221,-0.46,0.11,0.00,
1240,-0.46,0.11,0.00,
1261,-0.46,0.11,0.00,
1281,-0.46,0.11,-0.06,
1301,-0.46,0.11,-0.06,
1321,-0.46,0.11,-0.11,
1341,-0.46,0.11,-0.14,
1360,-0.46,0.11,-0.14,
1381,-0.46,0.11,-0.15,
1401,-0.46,0.00,-0.18,
1420,-0.46,0.00,-0.18,
1440,-0.46,0.00,-0.18,
1460,-0.46,0.00,-0.18,
1480,-0.46,0.00,-0.18,
1500,-0.46,0.00,-0.19,
1520,-0.46,0.00,-0.19,
1540,-0.46,0.00,-0.27,
1560,-0.46,0.00,-0.31,
1580,-0.44,0.00,-0.35,
1600,-0.44,0.00,-0.35,
1621,-0.33,0.00,-0.41,
1640,-0.25,0.00,-0.42,
1661,-0.16,0.00,-0.44,
1681,-0.13,0.00,-0.47,
1701,-0.09,0.00,-0.50,
1720,-0.10,0.00,-0.50,
1740,-0.09,0.00,-0.50,
1760,-0.07,0.00,-0.50,
1780,-0.04,0.00,-0.50,
1800,-0.02,0.00,-0.50,
1820,0.00,0.00,-0.50,
1839,0.00,0.00,-0.50,
1859,0.00,0.00,-0.50,
1880,0.00,0.00,-0.50,
1901,0.00,0.00,-0.50,
1920,0.00,0.00,-0.50,
1940,0.00,0.00,-0.50,
1960,0.00,0.00,-0.50,
1980,0.00,0.00,-0.50,
1999,0.00,0.00,-0.50,
2019,0.00,0.00,-0.38,
2039,0.00,0.00,-0.38,
2059,0.00,0.00,-0.06,
2083,0.00,0.00,-0.02,
2100,0.00,0.00,-0.00,
2120,0.00,0.00,-0.00,
2140,0.00,0.00,-0.00,
2160,0.00,0.00,-0.00,
2181,0.00,0.00,-0.05,
2200,0.00,0.00,-0.05,
2220,0.00,0.00,-0.05,
2242,0.00,0.00,-0.05,
2261,0.00,0.00,-0.10,
2280,0.00,0.00,-0.10,
2300,-0.04,0.00,-0.19,
2319,-0.07,0.00,-0.19,
2340,-0.09,0.00,-0.19,
2360,-0.11,0.00,-0.19,
2380,-0.13,0.07,-0.19,
2400,-0.13,0.10,-0.19,
2420,-0.13,0.14,-0.18,
2440,-0.13,0.14,-0.18,
2460,-0.16,0.14,-0.19,
2480,-0.17,0.20,-0.16,
2500,-0.18,0.23,-0.16,
2521,-0.20,0.27,-0.16,
2540,-0.20,0.25,-0.16,
2561,-0.20,0.25,-0.15,
2581,-0.20,0.25,-0.15,
2600,-0.21,0.24,-0.14,
2621,-0.21,0.24,-0.14,
2640,-0.19,0.14,0.00,
2661,-0.11,0.10,0.00,
2682,-0.09,0.08,0.00,
2700,-0.09,0.07,0.00,
2720,-0.09,0.08,0.00,
2741,-0.09,0.08,0.00,
2763,-0.09,0.08,0.00,
2780,-0.09,0.08,0.00,
2800,-0.11,0.07,0.00,
2820,-0.11,0.07,0.00,
2840,-0.07,0.07,0.00,
2861,-0.07,0.07,0.00,
2880,-0.04,0.07,0.00,
2901,-0.04,0.07,0.00,
2920,-0.05,0.07,0.00,
2940,-0.02,0.07,0.00,
2960,-0.02,0.07,0.00,
2980,-0.02,0.07,0.00,
3001,-0.02,0.07,0.00,
3020,-0.02,0.07,0.00,
3041,-0.02,0.07,0.00,
3060,-0.03,0.07,0.00,
3082,-0.03,0.07,0.00,
3100,-0.03,0.07,0.00,
3120,-0.03,0.07,0.00,
3140,-0.02,0.07,0.00,
3160,-0.02,0.07,0.00,
3181,-0.02,0.07,0.00,
3201,-0.02,0.07,0.00,
3220,-0.02,0.07,0.00,
3241,-0.02,0.07,0.00,
3261,-0.02,0.07,0.00,
3280,-0.02,0.07,0.00,
3301,-0.02,0.07,0.00,
3321,-0.02,0.07,0.00,
3342,-0.02,0.07,0.00,
3361,-0.02,0.07,0.00,
3381,-0.02,0.07,0.00,
3401,-0.02,0.07,0.00,
3421,-0.02,0.07,0.00,
3442,-0.03,0.07,0.00,
3461,-0.02,0.07,0.00,
3480,-0.02,0.07,0.00,
3502,-0.02,0.07,0.00,
3519,-0.02,0.07,0.00,
3540,-0.02,0.07,0.00,
3560,-0.03,0.07,0.00,
3580,-0.02,0.07,0.00,
3600,-0.02,0.07,0.00,
3620,-0.02,0.07,0.00,
3641,-0.02,0.07,0.00,
3660,-0.02,0.07,0.00,
3680,-0.02,0.07,0.00,
3700,-0.02,0.07,0.00,
3719,-0.02,0.07,0.00,
