1,0.00,0.00,0.00,
20,0.00,0.00,0.00,
42,0.00,0.00,0.00,
61,0.00,0.00,0.00,
81,0.00,0.00,0.00,
101,0.00,0.00,0.00,
120,0.00,0.00,0.00,
140,0.00,0.00,0.00,
160,0.00,0.00,0.00,
181,0.00,0.00,0.00,
200,0.00,0.00,0.00,
220,0.00,0.00,0.00,
240,0.00,0.00,0.00,
261,0.00,0.00,0.00,
280,-0.02,0.00,0.00,
300,-0.04,-0.01,0.00,
321,-0.04,-0.04,0.00,
340,-0.09,-0.06,0.00,
361,-0.09,-0.08,0.00,
381,-0.09,-0.10,0.00,
400,-0.10,-0.14,0.00,
421,-0.11,-0.15,0.00,
441,-0.16,-0.15,0.00,
461,-0.16,-0.15,0.00,
480,-0.16,-0.16,0.00,
501,-0.16,-0.15,0.00,
521,-0.16,-0.18,0.00,
540,-0.16,-0.19,0.00,
560,-0.16,-0.19,0.00,
581,-0.16,-0.22,0.00,
600,-0.17,-0.25,0.00,
625,-0.17,-0.26,0.00,
641,-0.17,-0.29,0.00,
660,-0.17,-0.32,0.00,
681,-0.17,-0.36,0.00,
701,-0.17,-0.38,0.00,
720,-0.17,-0.38,0.00,
740,-0.17,-0.41,0.00,
761,-0.17,-0.41,0.00,
780,-0.17,-0.41,0.00,
800,-0.17,-0.41,0.00,
820,-0.17,-0.41,0.00,
840,-0.17,-0.41,0.00,
861,-0.17,-0.41,0.00,
881,-0.17,-0.41,0.00,
900,-0.17,-0.41,0.00,
921,-0.17,-0.41,0.00,
941,-0.17,-0.41,0.00,
960,-0.17,-0.41,0.00,
982,-0.17,-0.41,0.00,
1000,-0.17,-0.41,0.00,
1020,-0.17,-0.42,0.00,
1040,-0.17,-0.42,0.00,
1061,-0.17,-0.42,0.00,
1081,-0.17,-0.42,0.00,
1100,-0.17,-0.42,0.00,
1120,-0.17,-0.44,0.00,
1141,-0.17,-0.42,0.00,
1160,-0.17,-0.44,0.00,
1180,-0.17,-0.45,0.00,
1200,-0.13,-0.46,0.00,
1220,-0.09,-0.49,0.00,
1240,-0.07,-0.49,0.00,
1262,-0.04,-0.50,0.00,
1280,-0.02,-0.50,0.00,
1300,0.00,-0.50,0.00,
1320,0.00,-0.50,0.00,
1340,0.00,-0.50,0.00,
1362,0.00,-0.50,0.00,
1380,0.00,-0.50,0.00,
1400,0.00,-0.50,0.00,
1420,0.00,-0.50,0.00,
1440,0.00,-0.50,0.00,
1460,0.00,-0.50,0.00,
1480,0.00,-0.50,0.00,
1512,0.00,-0.50,0.00,
1520,0.00,-0.50,0.00,
1540,0.00,-0.50,0.00,
1561,0.00,-0.50,0.00,
1580,0.00,-0.50,0.00,
1600,0.00,-0.50,0.00,
1621,0.00,-0.50,0.00,
1640,0.00,-0.50,0.00,
1661,0.00,-0.50,0.00,
1681,0.00,-0.50,0.00,
1700,0.00,-0.50,0.00,
1720,0.00,-0.50,0.00,
1740,0.00,-0.50,0.00,
1760,0.00,-0.50,0.00,
1781,0.00,-0.50,0.00,
1802,0.00,-0.50,0.00,
1820,0.00,-0.50,0.00,
1841,0.00,-0.50,0.00,
1861,0.00,-0.50,0.00,
1881,0.00,-0.50,0.00,
1901,0.00,-0.50,0.00,
1920,0.00,-0.50,0.00,
1940,0.00,-0.50,0.00,
1961,0.00,-0.50,0.00,
1981,0.00,-0.50,0.00,
2001,0.00,-0.50,0.00,
2020,0.00,-0.50,0.00,
2040,0.00,-0.50,0.00,
2063,0.00,-0.50,0.00,
2081,0.00,-0.50,0.00,
2100,0.00,-0.50,0.00,
2120,0.00,-0.50,0.00,
2140,0.00,-0.50,0.00,
2161,0.00,-0.50,0.00,
2180,0.00,-0.50,0.00,
2200,0.00,-0.46,0.00,
2220,0.00,-0.47,0.00,
2241,0.00,-0.46,0.00,
2262,0.00,-0.46,0.00,
2281,0.00,-0.48,0.00,
2306,0.00,-0.46,0.00,
2320,0.00,-0.46,0.00,
2341,0.00,-0.45,0.00,
2360,0.00,-0.44,0.00,
2381,0.00,-0.41,0.00,
2400,0.00,-0.41,0.00,
2421,0.00,-0.38,0.00,
2440,0.00,-0.38,0.00,
2460,0.00,-0.38,0.00,
2480,0.00,-0.38,0.00,
2501,0.00,-0.38,0.00,
2521,0.00,-0.39,0.00,
2540,0.00,-0.38,0.00,
2561,0.00,-0.38,0.00,
2580,0.00,-0.38,0.00,
2600,0.00,-0.38,0.00,
2620,0.00,-0.38,0.00,
2640,0.00,-0.38,0.00,
2660,0.00,-0.38,0.03,
2680,0.00,-0.38,0.05,
2700,0.00,-0.38,0.10,
2720,0.00,-0.38,0.16,
2745,0.00,-0.38,0.24,
2760,0.00,-0.36,0.32,
2780,0.00,-0.34,0.35,
2801,0.00,-0.30,0.37,
2820,0.00,-0.28,0.37,
2840,0.00,-0.28,0.35,
2861,0.00,-0.28,0.32,
2880,0.00,-0.28,0.30,
2900,0.00,-0.30,0.30,
2920,0.00,-0.30,0.32,
2940,0.00,-0.30,0.32,
2960,0.00,-0.30,0.30,
2981,0.00,-0.30,0.21,
3001,0.00,-0.30,0.10,
3020,0.00,-0.30,0.00,
3043,0.00,-0.34,0.00,
3060,0.00,-0.38,0.00,
3083,0.00,-0.41,0.00,
3100,0.00,-0.45,0.00,
3120,0.00,-0.45,0.00,
3140,0.00,-0.46,0.00,
3160,0.00,-0.46,0.00,
3180,0.00,-0.46,0.00,
3200,0.00,-0.49,0.00,
3220,0.02,-0.49,0.00,
3240,0.04,-0.49,0.00,
3260,0.09,-0.49,0.00,
3280,0.09,-0.49,0.00,
